# season=2026/27 preseason=False next_gw=2 deadline=2026-08-28T17:30:00Z players=600 fetched=2026-08-22T05:20:23+00:00
# pts/ppg/mins/g/a/cs/bonus are LAST SEASON totals carried into the new game.
# st: a=available i=injured d=doubtful s=suspended u=unavailable
id,name,team,pos,price,own,pts,ppg,mins,g,a,cs,bonus,st,expected_goals,expected_goals_per_90,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goals_conceded,expected_goals_conceded_per_90,starts,starts_per_90,chance_of_playing_this_round,chance_of_playing_next_round,defensive_contribution,defensive_contribution_per_90,clean_sheets_per_90,goals_conceded_per_90,saves_per_90,penalties_order,penalties_text,direct_freekicks_order,direct_freekicks_text,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,yellow_cards,red_cards,own_goals,penalties_missed,penalties_saved,saves,bps,influence,creativity,threat,ict_index,form,ep_this,ep_next,value_form,value_season,clearances_blocks_interceptions,tackles,recoveries,expected_goal_involvements_per_90,goals_conceded
501,Danso,TOT,DEF,5.0,0.2,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,0.0,0.0,0,0,0,0,0
502,Robertson,TOT,DEF,4.5,4.0,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,3,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0,0,0,0,0
503,Van de Ven,TOT,DEF,5.0,5.5,0,0.0,0,0,0,0,0,i,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
505,Spence,TOT,DEF,4.5,0.9,0,0.0,0,0,0,0,0,u,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
506,Udogie,TOT,DEF,4.5,0.5,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0,0,0,0,0
507,Phillips,TOT,DEF,4.5,0.0,0,0.0,0,0,0,0,0,u,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
508,Davies,TOT,DEF,4.0,1.1,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0
509,Byfield,TOT,DEF,4.0,0.1,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0
510,Rowswell,TOT,DEF,4.0,0.1,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0
511,Souza,TOT,DEF,4.0,0.3,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0
512,Kudus,TOT,MID,6.5,0.1,0,0.0,0,0,0,0,0,d,0.00,0,0.00,0,0.00,0.00,0,0,0,25,25,0,0,0,0,0,2,,3,,5,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0,0,0,0,0
513,Xavi,TOT,MID,6.0,0.0,0,0.0,0,0,0,0,0,i,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,3,,2,,6,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
514,Tel,TOT,MID,6.0,0.6,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,4,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.0,0.0,0,0,0,0,0
515,Maddison,TOT,MID,6.5,1.4,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,0.0,0.0,0,0,0,0,0
516,Bentancur,TOT,MID,5.5,0.2,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0
517,Odobert,TOT,MID,5.5,0.0,0,0.0,0,0,0,0,0,i,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
518,P.M.Sarr,TOT,MID,5.0,0.3,0,0.0,0,0,0,0,0,i,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
519,Gallagher,TOT,MID,5.5,0.3,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0
520,Bergvall,TOT,MID,5.5,0.2,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0
521,Kulusevski,TOT,MID,6.5,0.0,0,0.0,0,0,0,0,0,i,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
522,Gray,TOT,MID,5.0,0.2,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0,0,0,0,0
523,Moore,TOT,MID,5.0,0.2,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0,0,0,0,0
524,Olusesi,TOT,MID,4.5,0.9,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0
525,Fernandes,TOT,MID,6.0,2.0,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.0,0.0,0,0,0,0,0
526,Solanke,TOT,FWD,6.0,1.4,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,1,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0
527,Richarlison,TOT,FWD,6.0,3.2,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,4,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0
528,Scarlett,TOT,FWD,4.5,1.7,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0
529,Roefs,SUN,GKP,5.0,4.4,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,0.0,0.0,0,0,0,0,0
530,Patterson,SUN,GKP,4.0,0.2,0,0.0,0,0,0,0,0,u,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
531,Ellborg,SUN,GKP,4.5,0.1,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.0,0.0,0,0,0,0,0
532,Ballard,SUN,DEF,5.0,5.7,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,0.0,0.0,0,0,0,0,0
533,Mukiele,SUN,DEF,5.5,2.9,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,100,100,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0,0,0,0,0
534,Hume,SUN,DEF,4.5,7.1,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,3,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0,0,0,0,0
535,Alderete,SUN,DEF,5.0,0.5,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,100,100,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,0.0,0.0,0,0,0,0,0
536,Reinildo,SUN,DEF,4.5,0.5,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0,0,0,0,0
537,Seelt,SUN,DEF,4.5,0.0,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0,0,0,0,0
538,Hjelde,SUN,DEF,4.0,0.1,0,0.0,0,0,0,0,0,u,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
539,O'Nien,SUN,DEF,4.0,3.7,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0
540,Masuaku,SUN,DEF,4.0,0.3,0,0.0,0,0,0,0,0,u,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
541,Meunier,SUN,DEF,4.5,0.3,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,100,100,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0,0,0,0,0
542,E.Le Fée,SUN,MID,6.0,10.4,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,2,,2,,1,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.0,0.0,0,0,0,0,0
543,Diarra,SUN,MID,5.5,0.1,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,1,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0
544,Xhaka,SUN,MID,5.5,4.4,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,1,,2,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0
545,Sadiki,SUN,MID,5.0,0.4,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0,0,0,0,0
546,Adingra,SUN,MID,5.0,0.1,0,0.0,0,0,0,0,0,i,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
547,Mundle,SUN,MID,5.0,0.0,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0,0,0,0,0
548,Rigg,SUN,MID,5.0,0.1,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0,0,0,0,0
549,Talbi,SUN,MID,5.5,0.2,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0
550,Jocelin.T,SUN,MID,5.0,0.0,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0,0,0,0,0
551,Angulo,SUN,MID,5.0,0.1,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0,0,0,0,0
552,Brobbey,SUN,FWD,6.0,14.2,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0
553,Isidor,SUN,FWD,5.5,1.0,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0,0,0,0,0

# ALERTS — id,name,team,status,chance,news
# 5,J.Timber,ARS,i,0,Groin injury - Unknown return date
# 6,Saliba,ARS,i,0,Back injury - Unknown return date
# 452,Bruno G.,ARS,d,75,Thigh injury - 75% chance of playing
# 30,Digne,AVL,u,0,Has joined Paris Saint-Germain permanently
# 39,Nedeljkovic,AVL,u,0,Has joined Rangers on loan for the rest of the season
# 48,Onana,AVL,i,0,Knee injury - Unknown return date
# 49,Iling Jr,AVL,u,0,Has joined Bolton Wanderers on loan for the rest of the season
# 53,Manzambi,AVL,i,0,Knee injury - Unknown return date
# 54,Gomes,AVL,i,0,Calf injury - Unknown return date
# 56,Abraham,AVL,d,75,Knock - 75% chance of playing
# 582,Madjo,AVL,i,0,Unspecified injury - Unknown return date
# 63,Milosavljević,BOU,i,0,Unspecified injury - Unknown return date
# 65,J.Araujo,BOU,i,0,Thigh injury - Unknown return date
# 66,Soler,BOU,d,75,Hamstring injury - 75% chance of playing
# 73,Adams,BOU,d,75,Unspecified injury - 75% chance of playing
# 74,Brooks,BOU,d,75,Unspecified injury - 75% chance of playing
# 75,Christie,BOU,s,0,Suspended until 29 Aug
# 77,Adli,BOU,i,0,Unspecified injury - Unknown return date
# 78,Kroupi.Jr,BOU,i,0,Foot injury - Unknown return date
# 80,Enes Ünal,BOU,u,0,Has joined Getafe permanently
# 81,Rodríguez,BOU,d,75,Unspecified injury - 75% chance of playing
# 85,Van den Berg,BRE,i,0,Groin injury - Unknown return date
# 99,Milambo,BRE,i,0,Knee injury - Unknown return date
# 100,Carvalho,BRE,d,75,Lack of match fitness - 75% chance of playing
# 121,Mitoma,BHA,i,0,Hamstring injury - Unknown return date
# 122,Minteh,BHA,i,0,Leg injury - Expected back 28 Nov
# 128,Buonanotte,BHA,u,0,Has joined Elche on loan for the rest of the season
# 131,Baleba,BHA,i,0,Ankle injury - Unknown return date
# 132,Howell,BHA,u,0,Has joined Leicester City on loan for the rest of the season
# 133,Watson,BHA,u,0,Has joined Leicester City on loan for the rest of the season
# 137,Tzimas,BHA,i,0,Knee injury - Unknown return date
# 139,Ferguson,BHA,i,0,Ankle injury - Expected back 10 Oct
# 101,Henderson,CHE,d,75,Wrist injury - 75% chance of playing
# 136,Welbeck,CHE,d,75,Unspecified injury - 75% chance of playing
# 141,Jörgensen,CHE,u,0,Has joined RC Strasbourg on loan for the rest of the season
# 143,Chalobah,CHE,u,0,Has joined Como permanently
# 145,Fofana,CHE,s,0,Suspended until 6 Sep
# 193,Wright,COV,i,0,Thigh injury - Unknown return date
# 196,Markelo,COV,u,0,Has joined Shabab Al-Ahli Dubai permanently
# 197,Bassette,COV,u,0,Has joined KVC Westerlo on loan for the rest of the season
# 198,Henderson,CRY,d,75,Ankle injury - 75% chance of playing
# 220,Cardines,CRY,u,0,Has joined Bristol City on loan for the rest of the season
# 225,Uche,CRY,u,0,has returned to Getafe CF
# 21,Nørgaard,EVE,i,0,Unspecified injury - Unknown return date
# 239,Garner,EVE,d,25,Groin injury - 25% chance of playing
# 240,Iroegbunam,EVE,i,0,Thigh injury - Unknown return date
# 253,Andersen,FUL,s,0,Suspended until 30 Aug
# 266,Cairney,FUL,i,0,Knee injury - Expected back 10 Oct
# 274,Butland,HUL,i,0,Arm injury - Unknown return date
# 275,Cartwright,HUL,u,0,Has joined Grimsby Town on loan for the rest of the season
# 276,Lo-Tutala,HUL,u,0,Has joined Colchester United on loan for the rest of the season
# 278,Hughes,HUL,i,0,Groin injury - Unknown return date
# 283,Jacob,HUL,i,0,Hip injury - Expected back 29 Aug
# 291,Matazo,HUL,i,0,Knee injury - Unknown return date
# 293,Kamara,HUL,u,0,Has joined Portsmouth permanently
# 294,Zambrano,HUL,i,0,Thigh injury - Unknown return date
# 297,Gyabi,HUL,i,0,Thigh injury - Unknown return date
# 298,Destan,HUL,u,0,Has joined Konyaspor permanently
# 299,Burstow,HUL,u,0,Has joined Sheffield Wednesday on loan for the rest of the season
# 340,Gelhardt,HUL,i,0,Ankle injury - Expected back 5 Sep
# 563,Morita,HUL,d,50,Calf injury - 50% chance of playing
# 310,Matusiwa,IPS,i,0,Muscular injury - Unknown return date
# 311,Burns,IPS,u,0,Has joined Leicester City permanently
# 312,Taylor,IPS,i,0,Knee injury - Unknown return date
# 317,Hirst,IPS,u,0,Has joined Stoke City permanently
# 319,Szmodics,IPS,u,0,Has joined Derby County on loan for the rest of the season
# 331,Gudmundsson,LEE,i,0,Hamstring injury - Unknown return date
# 333,Bornauw,LEE,u,0,Has joined Hamburg SV on loan for the rest of the season
# 341,Gnonto,LEE,i,0,Hamstring injury - Unknown return date
# 342,Harrison,LEE,u,0,Has joined New England Revolution permanently
# 344,Gruev,LEE,i,0,Knee injury - Unknown return date
# 348,Piroe,LEE,u,0,Has joined West Ham United on loan for the rest of the season
# 349,Mateo Joseph,LEE,i,0,Knee injury - Unknown return date
# 353,Pecsi,LIV,u,0,Has joined TSV Hartberg on loan for the rest of the season
# 354,Jaros,LIV,i,0,Knee injury - Unknown return date
# 359,Gomez,LIV,i,0,Muscular injury - Unknown return date
# 360,Bradley,LIV,i,0,Knee injury - Unknown return date
# 363,Leoni,LIV,i,0,Knee injury - Unknown return date
# 373,C.Jones,LIV,d,75,Hip injury - 75% chance of playing
# 376,Bajcetic,LIV,i,0,Hamstring injury - Expected back 23 Aug
# 380,Ekitiké,LIV,i,0,Achilles injury - Unknown return date
# 382,Danns,LIV,i,0,Unspecified injury - Unknown return date
# 394,Alleyne,MCI,u,0,Has joined Burnley on loan for the rest of the season
# 400,Doku,MCI,i,0,Calf injury - Expected back 5 Sep
# 402,Rodrigo,MCI,u,0,Has joined Barcelona permanently
# 404,Reijnders,MCI,u,0,Has joined Al Qadsiah permanently
# 408,Phillips,MCI,u,0,Has joined Sheffield United on loan for the rest of the season
# 325,Darlow,MUN,d,75,Unspecified injury - 75% chance of playing
# 413,Bayindir,MUN,u,0,Has joined Celta Vigo on loan for the rest of the season
# 414,Heaton,MUN,i,0,Hamstring injury - Unknown return date
# 416,De Ligt,MUN,i,0,Back injury - Unknown return date
# 425,Fredricson,MUN,u,0,Has joined Lausanne-Sport permanently
# 430,Mount,MUN,d,50,Foot injury - 50% chance of playing
# 433,Ugarte,MUN,i,0,Knee injury - Unknown return date
# 439,Šeško,MUN,d,75,Shin injury - 75% chance of playing
# 450,Livramento,NEW,i,0,Calf injury - Unknown return date
# 451,A.Murphy,NEW,u,0,Has joined FC Kaiserslautern on loan for the rest of the season
# 458,Joelinton,NEW,i,0,Unspecified injury - Unknown return date
# 475,Savona,NFO,i,0,Knee injury - Unknown return date
# 489,Yates,NFO,i,0,Unspecified injury - Unknown return date
# 494,Vicario,TOT,u,0,Has joined Juventus on loan for the rest of the season
# 499,Pedro Porro,TOT,i,0,Lack of match fitness - Expected back 29 Aug
# 500,Romero,TOT,u,0,Has joined Atletico Madrid permanently
# 503,Van de Ven,TOT,i,0,Unspecified injury - Expected back 29 Aug
# 505,Spence,TOT,u,0,Has joined Internazionale permanently
# 507,Phillips,TOT,u,0,Has joined Middlesbrough permanently
# 512,Kudus,TOT,d,25,Thigh injury - 25% chance of playing
# 513,Xavi,TOT,i,0,Knee injury - Unknown return date
# 517,Odobert,TOT,i,0,Knee injury - Unknown return date
# 518,P.M.Sarr,TOT,i,0,Hamstring injury - Unknown return date
# 521,Kulusevski,TOT,i,0,Knee injury - Unknown return date
# 530,Patterson,SUN,u,0,Has joined Wrexham permanently
# 538,Hjelde,SUN,u,0,Has joined KV Mechelen on loan for the rest of the season
# 540,Masuaku,SUN,u,0,Has joined Konyaspor permanently
# 546,Adingra,SUN,i,0,Ankle injury - Unknown return date
